,ID,DataType,ORIGINAL_TraitID,ORIGINAL_TraitDefinition,TraitValue,TraitUnit,N_TraitValue,ConTaxa,ResTaxa,ConTaxaStage,ResTaxaStage,Con_ForagingMovement,Con_RESDetectionDimensionality,Res_ForagingMovement,Res_CONDetectionDimensionality,CON_MASS_value,RES_MASS_value,ResArenaSize_SI_UNIT,ResDensity_SI_VALUE,ResDensityUnit,ResDensity,ResArenaSize_SI_VALUE,ConTemp,ResTemp,ResReplaceRate,ResReplaceUnit,ResReplace,TraitSIValue,TraitSIUnit,N_TraitID,N_TraitConversion,N_CONVERTED,N_TraitUnit,Original_ErrorValue,Original_ErrorValueUnit,Replicates,ConTaxon,ConStage,ConCommon,Con_MovementDimensionality,Con_Thermy,Res_MovementDimensionality,ResTaxon,ResStage,ResCommon,Res_Thermy,Habitat,LabField,ObservationtimeSI,ObservationtimeSIUnits,ConStarvationTimeSI,ConStarvationTimeSIUnits,ConArenaSiz_VALUE,ConArenaSize_UNIT,ConDensity,ConDensityUnit,ConDensity_SI_VALUE,ConDensityConst,ConSizType,CON_ORIGINAL_value,CON_ORIGINAL_unit,Con_Siz_reference,ResSizType,RES_ORIGINAL_value,RES_ORIGINAL_unit,Res_Siz_reference,Citation,FigureTable,a0,h0,a0_gen,h0_gen,q0_gen,HollingI_AIC,HollingII_AIC,HollingIII_AIC,Poly2_AIC,Poly3_AIC,N,FailHolI,FailHolII,FailHolIII,FailPol2,FailPol3,aI,aII,hII,aIII,hIII,qIII
1071,39932,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,1.8538,gram (biomass - dry) / (individual * 1 minute),0.4671875,Odocoileus hemionus sitkensis Merriam 1898,Rubus pedatus Sm.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Rubus pedatus Sm. [adult],active,surface,sessile,surface,48.0,0.000177778,square meter,13.91582661,g (body - dry) per square meter,0.9203,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Rubus pedatus,Whole plant,Strawberryleaf raspberry,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,dry mass,0.032,g,original,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1a,,,,,,,,,,,,,,,,,,,,,,
1072,39932,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,2.3895,gram (biomass - dry) / (individual * 1 minute),0.60219254,Odocoileus hemionus sitkensis Merriam 1898,Rubus pedatus Sm.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Rubus pedatus Sm. [adult],active,surface,sessile,surface,48.0,0.000177778,square meter,14.671875,g (body - dry) per square meter,0.9703,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Rubus pedatus,Whole plant,Strawberryleaf raspberry,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,dry mass,0.032,g,original,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1a,,,,,,,,,,,,,,,,,,,,,,
1073,39932,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,2.8928,gram (biomass - dry) / (individual * 1 minute),0.7290322579999999,Odocoileus hemionus sitkensis Merriam 1898,Rubus pedatus Sm.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Rubus pedatus Sm. [adult],active,surface,sessile,surface,48.0,0.000177778,square meter,16.58467742,g (body - dry) per square meter,1.0968,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Rubus pedatus,Whole plant,Strawberryleaf raspberry,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,dry mass,0.032,g,original,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1a,,,,,,,,,,,,,,,,,,,,,,
1074,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,4.2202,gram (biomass - dry) / (individual * 1 minute),0.000756308,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.003935484,g (body - dry) per square meter,0.366,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1075,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,3.214,gram (biomass - dry) / (individual * 1 minute),0.000575986,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.004921505,g (body - dry) per square meter,0.4577,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1076,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,4.0715,gram (biomass - dry) / (individual * 1 minute),0.0007296589999999999,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.005256989,g (body - dry) per square meter,0.4889,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1077,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,4.369,gram (biomass - dry) / (individual * 1 minute),0.000782975,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.005256989,g (body - dry) per square meter,0.4889,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1078,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,4.9727,gram (biomass - dry) / (individual * 1 minute),0.000891165,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.005350538,g (body - dry) per square meter,0.4976,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1079,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,5.8917,gram (biomass - dry) / (individual * 1 minute),0.00105586,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.005980645,g (body - dry) per square meter,0.5562,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1080,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,6.925,gram (biomass - dry) / (individual * 1 minute),0.001241039,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.01575914,g (body - dry) per square meter,1.4656,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1081,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,6.3564,gram (biomass - dry) / (individual * 1 minute),0.00113914,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.017425806000000002,g (body - dry) per square meter,1.6206,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1082,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,5.9102,gram (biomass - dry) / (individual * 1 minute),0.001059176,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.019043011000000002,g (body - dry) per square meter,1.771,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1083,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,7.1794,gram (biomass - dry) / (individual * 1 minute),0.001286631,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.023241935,g (body - dry) per square meter,2.1615,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1084,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,5.8232,gram (biomass - dry) / (individual * 1 minute),0.001043584,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.024962366,g (body - dry) per square meter,2.3215,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1085,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,5.8497,gram (biomass - dry) / (individual * 1 minute),0.001048333,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.028582796,g (body - dry) per square meter,2.6582,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1086,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,6.5152,gram (biomass - dry) / (individual * 1 minute),0.0011675989999999999,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.035329032,g (body - dry) per square meter,3.2856,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1087,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,5.9203,gram (biomass - dry) / (individual * 1 minute),0.001060986,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.036311828,g (body - dry) per square meter,3.377,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1088,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,7.0581,gram (biomass - dry) / (individual * 1 minute),0.0012648919999999999,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.038115054,g (body - dry) per square meter,3.5447,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1089,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,6.0875,gram (biomass - dry) / (individual * 1 minute),0.00109095,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.04712043,g (body - dry) per square meter,4.3822,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1090,39933,new,Resource Mass Consumption Rate,The mass of resource consumed by consumers per time,7.7416,gram (biomass - dry) / (individual * 1 minute),0.001387384,Odocoileus hemionus sitkensis Merriam 1898,Tsuga heterophylla (Raf.) Sarg.,Odocoileus hemionus sitkensis Merriam 1898 [adult],Tsuga heterophylla (Raf.) Sarg. [shoot],active,surface,sessile,surface,48.0,0.25,square meter,0.050536559,g (body - dry) per square meter,4.6999,23.04,39.0,,,,no,,,,,,,,,,Odocoileus hemionus sitkensis,Adult,Sitka black-tailed deer ,2D,endotherm,sessile,Tsuga heterophylla (Raf.) Sarg.,Stems and needles,Western hemlock,ectotherm,Terrestrial,enclosure,,,,,23.04,square meter,1.0,Individuals per arena,,yes,wet mass,48,kg,original,wet mass,0.25,kg,http://en.wikipedia.org/wiki/Tsuga_heterophylla,Spalinger D. E. T. A. Hanley and C. T. Robbins. 1988. ANALYSIS OF THE FUNCTIONAL-RESPONSE IN FORAGING IN THE SITKA BLACK-TAILED DEER. Ecology 69:1166-1175.,Fig 1c,,,,,,,,,,,,,,,,,,,,,,
1091,39934,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,209330.0,Individual/(Individual * 1 hr),58.14722222,Dreissena polymorpha (Pallas 1771),Chlamydomonas reinhardtii P.A.Dang,Dreissena polymorpha (Pallas 1771) [adult],Chlamydomonas reinhardtii P.A.Dang,active,sphere,active,sphere,0.007588773,1.13e-13,cubic meter,709600000.0,Individuals per microliter,0.7096,0.0005,12.0,12.0,,,no,,,,,,,,,,Dreissena polymorpha,Adult,Freshwater bivalve,2D,ectotherm,3D,Chlamydomonas reinhardii,,Alga,ectotherm,Marine,Laboratory,,,,,0.0005,cubic meter,1.0,Individuals per arena,,yes,shell length,2.75,cm,original,diameter,6.0,micrometer,original,Sprung M. and U. Rose. 1988. Influence of food size and food quantity on the feeding of the mussel Dreissena polymorpha. Oecologia 77:526-532.,Fig 3,,,,,,,,,,,,,,,,,,,,,,
1092,39934,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,562310.0,Individual/(Individual*1 hr),156.19722219999997,Dreissena polymorpha (Pallas 1771),Chlamydomonas reinhardtii P.A.Dang,Dreissena polymorpha (Pallas 1771) [adult],Chlamydomonas reinhardtii P.A.Dang,active,sphere,active,sphere,0.007588773,1.13e-13,cubic meter,1493500000.0,Individuals per microliter,1.4935,0.0005,12.0,12.0,,,no,,,,,,,,,,Dreissena polymorpha,Adult,Freshwater bivalve,2D,ectotherm,3D,Chlamydomonas reinhardii,,Alga,ectotherm,Marine,Laboratory,,,,,0.0005,cubic meter,1.0,Individuals per arena,,yes,shell length,2.75,cm,original,diameter,6.0,micrometer,original,Sprung M. and U. Rose. 1988. Influence of food size and food quantity on the feeding of the mussel Dreissena polymorpha. Oecologia 77:526-532.,Fig 3,,,,,,,,,,,,,,,,,,,,,,
1093,39934,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,645250.0,Individual/(Individual*1 hr),179.23611110000002,Dreissena polymorpha (Pallas 1771),Chlamydomonas reinhardtii P.A.Dang,Dreissena polymorpha (Pallas 1771) [adult],Chlamydomonas reinhardtii P.A.Dang,active,sphere,active,sphere,0.007588773,1.13e-13,cubic meter,2621800000.0,Individuals per microliter,2.6218,0.0005,12.0,12.0,,,no,,,,,,,,,,Dreissena polymorpha,Adult,Freshwater bivalve,2D,ectotherm,3D,Chlamydomonas reinhardii,,Alga,ectotherm,Marine,Laboratory,,,,,0.0005,cubic meter,1.0,Individuals per arena,,yes,shell length,2.75,cm,original,diameter,6.0,micrometer,original,Sprung M. and U. Rose. 1988. Influence of food size and food quantity on the feeding of the mussel Dreissena polymorpha. Oecologia 77:526-532.,Fig 3,,,,,,,,,,,,,,,,,,,,,,
1094,39934,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,977380.0,Individual/(Individual*1 hr),271.49444439999996,Dreissena polymorpha (Pallas 1771),Chlamydomonas reinhardtii P.A.Dang,Dreissena polymorpha (Pallas 1771) [adult],Chlamydomonas reinhardtii P.A.Dang,active,sphere,active,sphere,0.007588773,1.13e-13,cubic meter,4038500000.0,Individuals per microliter,4.0385,0.0005,12.0,12.0,,,no,,,,,,,,,,Dreissena polymorpha,Adult,Freshwater bivalve,2D,ectotherm,3D,Chlamydomonas reinhardii,,Alga,ectotherm,Marine,Laboratory,,,,,0.0005,cubic meter,1.0,Individuals per arena,,yes,shell length,2.75,cm,original,diameter,6.0,micrometer,original,Sprung M. and U. Rose. 1988. Influence of food size and food quantity on the feeding of the mussel Dreissena polymorpha. Oecologia 77:526-532.,Fig 3,,,,,,,,,,,,,,,,,,,,,,
1095,39934,new,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1330400.0,Individual/(Individual*1 hr),369.55555560000005,Dreissena polymorpha (Pallas 1771),Chlamydomonas reinhardtii P.A.Dang,Dreissena polymorpha (Pallas 1771) [adult],Chlamydomonas reinhardtii P.A.Dang,active,sphere,active,sphere,0.007588773,1.13e-13,cubic meter,4752100000.0,Individuals per microliter,4.7521,0.0005,12.0,12.0,,,no,,,,,,,,,,Dreissena polymorpha,Adult,Freshwater bivalve,2D,ectotherm,3D,Chlamydomonas reinhardii,,Alga,ectotherm,Marine,Laboratory,,,,,0.0005,cubic meter,1.0,Individuals per arena,,yes,shell length,2.75,cm,original,diameter,6.0,micrometer,original,Sprung M. and U. Rose. 1988. Influence of food size and food quantity on the feeding of the mussel Dreissena polymorpha. Oecologia 77:526-532.,Fig 3,,,,,,,,,,,,,,,,,,,,,,
